Number of Blocks,ErrorUB,ErrorLB
1.657000000000000000e+03,2.860451566047372013e-57,1.537137545271121462e-68
1.658000000000000000e+03,2.644724860529904705e-57,1.399265903659588640e-68
1.659000000000000000e+03,2.445267618206993837e-57,1.273760487581442586e-68
1.660000000000000000e+03,2.260852844803484686e-57,1.159512123807474241e-68
1.661000000000000000e+03,2.090346082284506581e-57,1.055511125022645009e-68
1.662000000000000000e+03,1.932698430048358350e-57,9.608383665607860303e-69
1.663000000000000000e+03,1.786940092441110587e-57,8.746571635001883023e-69
1.664000000000000000e+03,1.652174412897742647e-57,7.962058763333084696e-69
1.665000000000000000e+03,1.527572358010587052e-57,7.247911798615881478e-69
1.666000000000000000e+03,1.412367417593287709e-57,6.597819358284192037e-69
1.667000000000000000e+03,1.305850889366021343e-57,6.006036151386759859e-69
1.668000000000000000e+03,1.207367519256296137e-57,5.467332203703217677e-69
1.669000000000000000e+03,1.116311470494814086e-57,4.976946637051010368e-69
1.670000000000000000e+03,1.032122596710115536e-57,4.530545594298397893e-69
1.671000000000000000e+03,9.542829960955874050e-58,4.124183938242665179e-69
1.672000000000000000e+03,8.823138254504411902e-58,3.754270385859075687e-69
1.673000000000000000e+03,8.157723544966257095e-58,3.417535769790181942e-69
1.674000000000000000e+03,7.542492423500700393e-58,3.111004146581408750e-69
1.675000000000000000e+03,6.973660193923520132e-58,2.831966496327533119e-69
1.676000000000000000e+03,6.447727590522822060e-58,2.577956781296609763e-69
1.677000000000000000e+03,5.961459251744548439e-58,2.346730151946237982e-69
1.678000000000000000e+03,5.511863817331177951e-58,2.136243107723372567e-69
1.679000000000000000e+03,5.096175526472810399e-58,1.944635437317277405e-69
1.680000000000000000e+03,4.711837203770891716e-58,1.770213778758670877e-69
1.681000000000000000e+03,4.356484528351062456e-58,1.611436654075424347e-69
1.682000000000000000e+03,4.027931489350426030e-58,1.466900846246211902e-69
1.683000000000000000e+03,3.724156938310451780e-58,1.335328998056336265e-69
1.684000000000000000e+03,3.443292155746905293e-58,1.215558323258956395e-69
1.685000000000000000e+03,3.183609355412045225e-58,1.106530330274298327e-69
1.686000000000000000e+03,2.943511055531929656e-58,1.007281467609272111e-69
1.687000000000000000e+03,2.721520251631833177e-58,9.169346083243607901e-70
1.688000000000000000e+03,2.516271330499119647e-58,8.346912982907037298e-70
1.689000000000000000e+03,2.326501669387000596e-58,7.598246997301286515e-70
1.690000000000000000e+03,2.151043868781320515e-58,6.916731676755880016e-70
1.691000000000000000e+03,1.988818570949483387e-58,6.296344025829758905e-70
1.692000000000000000e+03,1.838827820092007332e-58,5.731601274172488252e-70
1.693000000000000000e+03,1.700148923252491731e-58,5.217512421705135982e-70
1.694000000000000000e+03,1.571928774218817284e-58,4.749534129897702904e-70
1.695000000000000000e+03,1.453378605498806061e-58,4.323530569322712051e-70
1.696000000000000000e+03,1.343769136086616556e-58,3.935736868632753617e-70
1.697000000000000000e+03,1.242426085169452946e-58,3.582725841936556384e-70
1.698000000000000000e+03,1.148726024177708436e-58,3.261377700521617500e-70
1.699000000000000000e+03,1.062092541660687912e-58,2.968852481246688403e-70
1.700000000000000000e+03,9.819926973959802839e-59,2.702564947934400445e-70
1.701000000000000000e+03,9.079337439195891342e-59,2.460161743953209899e-70
1.702000000000000000e+03,8.394600953080298573e-59,2.239500594069648520e-70
1.703000000000000000e+03,7.761505245662478434e-59,2.038631371764675833e-70
1.704000000000000000e+03,7.176155723797656901e-59,1.855778864693559362e-70
1.705000000000000000e+03,6.634951512913443029e-59,1.689327085976412182e-70
1.706000000000000000e+03,6.134563305632484303e-59,1.537804992667982189e-70
1.707000000000000000e+03,5.671912880986027305e-59,1.399873485191759962e-70
1.708000000000000000e+03,5.244154168228815685e-59,1.274313572843250220e-70
1.709000000000000000e+03,4.848655738761976708e-59,1.160015600774154985e-70
1.710000000000000000e+03,4.482984618465104826e-59,1.055969443248602017e-70
1.711000000000000000e+03,4.144891320852317264e-59,9.612555765031103133e-71
1.712000000000000000e+03,3.832296008983084530e-59,8.750369523152870853e-71
1.713000000000000000e+03,3.543275701001516054e-59,7.965516004626545025e-71
1.714000000000000000e+03,3.276052440593934941e-59,7.251058946948539726e-71
1.715000000000000000e+03,3.028982359596770947e-59,6.600684227058748115e-71
1.716000000000000000e+03,2.800545565468830774e-59,6.008644059317333661e-71
1.717000000000000000e+03,2.589336791420273079e-59,5.469706198573488457e-71
1.718000000000000000e+03,2.394056751681673577e-59,4.979107699402035932e-71
1.719000000000000000e+03,2.213504148731715508e-59,4.532512822847837316e-71
1.720000000000000000e+03,2.046568283316949928e-59,4.125974718672435153e-71
1.721000000000000000e+03,1.892222221801067386e-59,3.755900544463854747e-71
1.722000000000000000e+03,1.749516478812330447e-59,3.419019713345033394e-71
1.723000000000000000e+03,1.617573176327368299e-59,3.112354989663504682e-71
1.724000000000000000e+03,1.495580643258640488e-59,2.833196177218346283e-71
1.725000000000000000e+03,1.382788422325598611e-59,2.579076167488368143e-71
1.726000000000000000e+03,1.278502653492219559e-59,2.347749136184813944e-71
1.727000000000000000e+03,1.182081805571926877e-59,2.137170695437167141e-71
1.728000000000000000e+03,1.092932729742457314e-59,1.945479826203928172e-71
1.729000000000000000e+03,1.010507010692317600e-59,1.770982431233626607e-71
1.730000000000000000e+03,9.342975929533607175e-60,1.612136363221998847e-71
1.731000000000000000e+03,8.638356616649496401e-60,1.467537795850554255e-71
1.732000000000000000e+03,7.986877585815961072e-60,1.335908817257620980e-71
1.733000000000000000e+03,7.384531155829163365e-60,1.216086136297640526e-71
1.734000000000000000e+03,6.827611892819437378e-60,1.107010801778497558e-71
1.735000000000000000e+03,6.312693815662445824e-60,1.007718843819081437e-71
1.736000000000000000e+03,5.836609320487909203e-60,9.173327546186208978e-72
1.737000000000000000e+03,5.396429694639090689e-60,8.350537333479570912e-72
1.738000000000000000e+03,4.989447100212797205e-60,7.601546266253929628e-72
1.739000000000000000e+03,4.613157916344559691e-60,6.919735021880485835e-72
1.740000000000000000e+03,4.265247337771122389e-60,6.299077989646453965e-72
1.741000000000000000e+03,3.943575134921821685e-60,5.734090018502694705e-72
1.742000000000000000e+03,3.646162487941454018e-60,5.219777941205910646e-72
1.743000000000000000e+03,3.371179813652858310e-60,4.751596446442674855e-72
1.744000000000000000e+03,3.116935510571980330e-60,4.325407908948317000e-72
1.745000000000000000e+03,2.881865552741775505e-60,3.937445822613989622e-72
1.746000000000000000e+03,2.664523868367055619e-60,3.584281513414508575e-72
1.747000000000000000e+03,2.463573444064027372e-60,3.262793837979994703e-72
1.748000000000000000e+03,2.277778100001464515e-60,2.970141600015856985e-72
1.749000000000000000e+03,2.105994885335065906e-60,2.703738440797816157e-72
1.750000000000000000e+03,1.947167047156494953e-60,2.461229981832778431e-72
1.751000000000000000e+03,1.800317529702267702e-60,2.240473017680261194e-72
1.752000000000000000e+03,1.664542963833746023e-60,2.039516575048161637e-72
1.753000000000000000e+03,1.539008109812007646e-60,1.856584670768754110e-72
1.754000000000000000e+03,1.422940719182080101e-60,1.690060616277230630e-72
1.755000000000000000e+03,1.315626784158921884e-60,1.538472729880218790e-72
1.756000000000000000e+03,1.216406145289889446e-60,1.400481330544676849e-72
1.757000000000000000e+03,1.124668430374760118e-60,1.274866898262729322e-72
1.758000000000000000e+03,1.039849299659877182e-60,1.160519296357863258e-72
1.759000000000000000e+03,9.614269742085691563e-61,1.056427960482943825e-72
1.760000000000000000e+03,8.889190260917737022e-61,9.616729676040101890e-73
1.761000000000000000e+03,8.218794106524686083e-61,8.754169060401679746e-73
1.762000000000000000e+03,7.598957225882469933e-61,7.968974747104500557e-73
1.763000000000000000e+03,7.025866589716788609e-61,7.254207461818813816e-73
1.764000000000000000e+03,6.495996736021197865e-61,6.603550339801028380e-73
1.765000000000000000e+03,6.006088082594840023e-61,6.011253099639493121e-73
1.766000000000000000e+03,5.553126875180902015e-61,5.472081224266578828e-73
1.767000000000000000e+03,5.134326647859226496e-61,4.981269700117508869e-73
1.768000000000000000e+03,4.747111081638908672e-61,4.534480905596291319e-73
1.769000000000000000e+03,4.389098155804784939e-61,4.127766276684900146e-73
1.770000000000000000e+03,4.058085494523266350e-61,3.757531410907230253e-73
1.771000000000000000e+03,3.752036818561441595e-61,3.420504301249777801e-73
1.772000000000000000e+03,3.469069418778838716e-61,3.113706419301330693e-73
1.773000000000000000e+03,3.207442574329797705e-61,2.834426392054501982e-73
1.774000000000000000e+03,2.965546844330511263e-61,2.580196039733758107e-73
1.775000000000000000e+03,2.741894167117403919e-61,2.348768562881045158e-73
1.776000000000000000e+03,2.535108706188539762e-61,2.138098685922927725e-73
1.777000000000000000e+03,2.343918386517996805e-61,1.946324581736525398e-73
1.778000000000000000e+03,2.167147069175301800e-61,1.771751417468675616e-73
1.779000000000000000e+03,2.003707316111753394e-61,1.612836376192469815e-73
1.780000000000000000e+03,1.852593700605520912e-61,1.468175022027686311e-73
1.781000000000000000e+03,1.712876622212093581e-61,1.336488888224767230e-73
1.782000000000000000e+03,1.583696588173515990e-61,1.216614178520360018e-73
1.783000000000000000e+03,1.464258926106089532e-61,1.107491481910355180e-73
1.784000000000000000e+03,1.353828895441420677e-61,1.008156409943950262e-73
1.785000000000000000e+03,1.251727167548367410e-61,9.177310737937976039e-74
1.786000000000000000e+03,1.157325646730081195e-61,8.354163257797880654e-74
1.787000000000000000e+03,1.070043606389525474e-61,7.604846967797178512e-74
1.788000000000000000e+03,9.893441165934664007e-62,6.922739671101261248e-74
1.789000000000000000e+03,9.147307410589467878e-62,6.301813140589678023e-74
1.790000000000000000e+03,8.457444832434346783e-62,5.736579843481591736e-74
1.791000000000000000e+03,7.819609627513218053e-62,5.222044444427933457e-74
1.792000000000000000e+03,7.229878046877827280e-62,4.753659658475240491e-74
1.793000000000000000e+03,6.684622258995123386e-62,4.327286063742115775e-74
1.794000000000000000e+03,6.180488032539963022e-62,3.939155518647920476e-74
1.795000000000000000e+03,5.714374102286674168e-62,3.585837860387660394e-74
1.796000000000000000e+03,5.283413091160704479e-62,3.264210590345684781e-74
1.797000000000000000e+03,4.884953871094790703e-62,2.971431278538991096e-74
1.798000000000000000e+03,4.516545254174120339e-62,2.704912443208762074e-74
1.799000000000000000e+03,4.175920913748773773e-62,2.462298683556644731e-74
1.800000000000000000e+03,3.860985442749338637e-62,2.241445863531360403e-74
1.801000000000000000e+03,3.569801463442828104e-62,2.040402162699798811e-74
1.802000000000000000e+03,3.300577709333322895e-62,1.857390826736676452e-74
1.803000000000000000e+03,3.051658005888473800e-62,1.690794465087582713e-74
1.804000000000000000e+03,2.821511082308149520e-62,1.539140757033584974e-74
1.805000000000000000e+03,2.608721151658064234e-62,1.401089439832814556e-74
1.806000000000000000e+03,2.411979201421662947e-62,1.275420463944087947e-74
1.807000000000000000e+03,2.230074940893258256e-62,1.161023210653460492e-74
1.808000000000000000e+03,2.061889355873638852e-62,1.056886676812143504e-74
1.809000000000000000e+03,1.906387824869290245e-62,9.620905399422016397e-75
1.810000000000000000e+03,1.762613754446624672e-62,8.757970247464868931e-75
1.811000000000000000e+03,1.629682694588837612e-62,7.972434991418335864e-75
1.812000000000000000e+03,1.506776897855436948e-62,7.257357343819664059e-75
1.813000000000000000e+03,1.393140288872979673e-62,6.606417697050808100e-75
1.814000000000000000e+03,1.288073813212456796e-62,6.013863272844598210e-75
1.815000000000000000e+03,1.190931137039996131e-62,5.474457281230396006e-75
1.816000000000000000e+03,1.101114671087097371e-62,4.983432639605163812e-75
1.817000000000000000e+03,1.018071894481471021e-62,4.536449842914922896e-75
1.818000000000000000e+03,9.412919558230805540e-63,4.129558612617934000e-75
1.819000000000000000e+03,8.703025305973278932e-63,3.759162985496341713e-75
1.820000000000000000e+03,8.046669155924411555e-63,3.421989533784006235e-75
1.821000000000000000e+03,7.439813424472448489e-63,3.115058435749399988e-75
1.822000000000000000e+03,6.878724938033476478e-63,2.835657141067686347e-75
1.823000000000000000e+03,6.359952067813785380e-63,2.581316398243978574e-75
1.824000000000000000e+03,5.880303496544898860e-63,2.349788432227187363e-75
1.825000000000000000e+03,5.436828586565938884e-63,2.139027079355665343e-75
1.826000000000000000e+03,5.026799228486735237e-63,1.947169704074160557e-75
1.827000000000000000e+03,4.647693058771972568e-63,1.772520737608641270e-75
1.828000000000000000e+03,4.297177943002775686e-63,1.613536693118670736e-75
1.829000000000000000e+03,3.973097629366392522e-63,1.468812524897617050e-75
1.830000000000000000e+03,3.673458484115443832e-63,1.337069211067171134e-75
1.831000000000000000e+03,3.396417227399303898e-63,1.217142450026699129e-75
1.832000000000000000e+03,3.140269594023422812e-63,1.107972370760522915e-75
1.833000000000000000e+03,2.903439849378787344e-63,1.008594166066400039e-75
1.834000000000000000e+03,2.684471096050053517e-63,9.181295659249060974e-76
1.835000000000000000e+03,2.482016311469390577e-63,8.357790756544835701e-76
1.836000000000000000e+03,2.294830061483768858e-63,7.608149102552650490e-76
1.837000000000000000e+03,2.121760838860906358e-63,6.925745624984072177e-76
1.838000000000000000e+03,1.961743979601188805e-63,6.304549479175255577e-76
1.839000000000000000e+03,1.813795113481169421e-63,5.739070749578736545e-76
1.840000000000000000e+03,1.677004108536569985e-63,5.224311931798649097e-76
1.841000000000000000e+03,1.550529472235086110e-63,4.755723766384368373e-76
1.842000000000000000e+03,1.433593174895466602e-63,4.329165034057818737e-76
1.843000000000000000e+03,1.325475863508903701e-63,3.940865957056533679e-76
1.844000000000000000e+03,1.225512436520096225e-63,3.587394883149120105e-76
1.845000000000000000e+03,1.133087952344514118e-63,3.265627957885875053e-76
1.846000000000000000e+03,1.047633846453609971e-63,2.972721517059313102e-76
1.847000000000000000e+03,9.686244337557939749e-64,2.706086955388644209e-76
1.848000000000000000e+03,8.955736747574160186e-64,2.463367849326355726e-76
1.849000000000000000e+03,8.280321856104811176e-64,2.242419131806162196e-76
1.850000000000000000e+03,7.655844736532359774e-64,2.041288134886369342e-76
1.851000000000000000e+03,7.078463814383923699e-64,1.858197332749148988e-76
1.852000000000000000e+03,6.544627235248562849e-64,1.691528632545674826e-76
1.853000000000000000e+03,6.051051014955840116e-64,1.539809074254065685e-76
1.854000000000000000e+03,5.594698837604385298e-64,1.401697813170856934e-76
1.855000000000000000e+03,5.172763377160091631e-64,1.275974269991723098e-76
1.856000000000000000e+03,4.782649027726051685e-64,1.161527343755979713e-76
1.857000000000000000e+03,4.421955936242253024e-64,1.057345592322590403e-76
1.858000000000000000e+03,4.088465239391505811e-64,9.625082935963261887e-77
1.859000000000000000e+03,3.780125413894981632e-64,8.761773085058316828e-77
1.860000000000000000e+03,3.495039656225868534e-64,7.975896738220620356e-77
1.861000000000000000e+03,3.231454214108992386e-64,7.260508593545128936e-77
1.862000000000000000e+03,2.987747598022740199e-64,6.609286299348842817e-77
1.863000000000000000e+03,2.762420606337365883e-64,6.016474579424903571e-77
1.864000000000000000e+03,2.554087102728360226e-64,5.476834369912423453e-77
1.865000000000000000e+03,2.361465489128517160e-64,4.985596518272345529e-77
1.866000000000000000e+03,2.183370821765618698e-64,4.538419635174541845e-77
1.867000000000000000e+03,2.018707521784227880e-64,4.131351726809084939e-77
1.868000000000000000e+03,1.866462635610675300e-64,3.760795268538889625e-77
